,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise
64,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.10680194393225,0.3672918729325504,0.08998240840028955,0.005061454582383198,0.959918200408998,0.07778874367679535,0.5507138173720673,0.4182960395844562,9.0,20.543699216035797,0.5464396994207369,0.09085796569013317,0.0061670863923322826,0.9507157464212679,0.11336559476129258,0.6796116530075512,0.4549259789510719,8.0
65,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,12.420371049057533,0.41403262481448333,0.09039635530969545,0.00667990048133035,0.9447852760736196,0.08355907823075727,0.6307191376209135,0.44045830328717545,4.0,12.638615305949708,0.41548095378990807,0.08983968253385548,0.00576008325091985,0.9554192229038855,0.0818251837683355,0.5786944815926663,0.5311515951771303,11.0
66,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.729254739329486,0.45403468913804146,0.09026926864251607,0.006284439830777731,0.9521472392638037,0.09267116269612746,0.60160792052047,0.3985550273240171,6.0,14.395175998830979,0.4506169441961338,0.09071825909640253,0.007148571932705505,0.9458077709611452,0.09412265724071367,0.6770944063610225,0.4725820604297863,8.0
67,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,16.506440315599754,0.48388261098018565,0.09044245078612972,0.005218929761943151,0.9572597137014314,0.10343483482342475,0.6390907362206075,0.4080636542057097,10.0,16.36463077889674,0.485129093715199,0.09109798333578731,0.005965830372083832,0.9474437627811859,0.0983496022948239,0.6585215942873828,0.5855448388179743,6.0
68,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.726918642077052,0.45248071805366746,0.08997246971430609,0.00608412433239876,0.9533742331288342,0.09220481242710599,0.6062106631503147,0.39683966529223536,9.0,14.459162821791192,0.4494933610527351,0.09028005205480238,0.005305827269417427,0.9558282208588957,0.09691067642148954,0.646775222603576,0.5072153447551243,5.0
69,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.509810719941541,0.3763794603004512,0.09019495972588149,0.006300418914905448,0.9543967280163598,0.08050835468754206,0.6313171460605739,0.4561243766974003,6.0,20.827838123271114,0.549104954123064,0.09062806607545923,0.005358602195453053,0.9517382413087936,0.10974727278509734,0.6764174254775495,0.48030184479504046,9.0
70,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.130508534670694,0.4460713523013423,0.09072455978209852,0.006921484539967737,0.949079754601227,0.09519429520086412,0.6903539835882793,0.5117536472599632,6.0,14.573196722963493,0.4486686912867604,0.08971912385592992,0.006187983404380508,0.9501022494887525,0.09047116578000758,0.6432315939652583,0.4778222570095329,7.0
71,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,15.178378775311838,0.4595495716519296,0.08988544359948668,0.005548835079556704,0.9543967280163599,0.09007458821221156,0.6500946630214649,0.4639737385935871,6.0,17.721524324029023,0.5041341692445419,0.09070694637462018,0.0072481803599825124,0.94560327198364,0.10014096740563565,0.660281069162196,0.5064416439180429,6.0
72,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.853793511551137,0.3850292006750768,0.0906223949370038,0.006107268274354673,0.9539877300613496,0.09025576286449048,0.6356460829148313,0.5556316310652591,4.0,23.21180802200499,0.586603733178537,0.09144427317597015,0.005431538997253399,0.950920245398773,0.11970825560964649,0.6787395790145277,0.5219091657667231,7.0
73,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,13.47302256301415,0.43269646380607335,0.09034093062201544,0.005814599748644009,0.9560327198364008,0.09105555474420493,0.6676294031034092,0.4388160361700744,7.0,11.052424351302202,0.38232099733558883,0.08907210450903137,0.006665963046647602,0.9521472392638035,0.07606009986106792,0.6238919178977537,0.4781411823581138,9.0
74,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,12.742406010771433,0.421922155927482,0.090831463142845,0.00623845671160578,0.9523517382413087,0.09106982309308262,0.63350291626531,0.49482564736351525,11.0,19.953185171569533,0.5405108186381344,0.09128140218835833,0.00574752181644008,0.9539877300613498,0.1159033508558518,0.6458049526113382,0.4766047949709268,3.0
75,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,9.315359979773339,0.34935434968379486,0.08962723921382461,0.006345149965296652,0.9564417177914109,0.07462178994821345,0.6376526064543347,0.4721267971722243,5.0,14.428850788326848,0.44915290444532674,0.09031944556517549,0.006735842887208459,0.9484662576687116,0.09305433118188049,0.6053042984908988,0.4987666969386526,8.0
76,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,15.450145152666467,0.4714118558463076,0.09133475731100538,0.0067229347100793094,0.9486707566462169,0.10460396940937791,0.6751452937099488,0.32954448586803886,7.0,10.035922342834574,0.36255541821377957,0.08916419416935484,0.006810417530021955,0.9511247443762781,0.07641692128166068,0.6175032030599743,0.43612475121272304,8.0
77,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,9.209293123693891,0.3474335014414833,0.08971308939725071,0.00579549063667953,0.9560327198364007,0.07489887772896779,0.6086686804639839,0.5529681297284263,5.0,22.095562672574886,0.5725038588780466,0.09158523752552146,0.007426227020543403,0.9423312883435583,0.11966466723435068,0.6981080904151352,0.45875728534667465,10.0
78,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,7.47003365666035,0.30567026439399475,0.08904073898222235,0.006066889433020875,0.9554192229038854,0.062078676675649314,0.634831939365789,0.43225975596399074,11.0,13.075051709965212,0.4239969317662063,0.08998426681216481,0.0056641953204358475,0.9539877300613497,0.09077805525265331,0.6459948501653745,0.5704299213006476,7.0
79,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,12.46752469726079,0.41494807428130437,0.09041445324764175,0.0067744624679651755,0.9496932515337424,0.08943849784109043,0.6120509871035922,0.3539669686043644,8.0,16.54285408800003,0.48827930177435236,0.09116609289435126,0.00616291365437417,0.9468302658486707,0.10427383644277513,0.6201056568169326,0.47070498021400203,6.0
80,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,15.768224857083663,0.47279458418446413,0.09058145787400107,0.0077205759608851565,0.9456032719836401,0.09687611262895078,0.6357905193581203,0.4102171710385427,5.0,21.29345073137479,0.5578152357377674,0.09099673467718253,0.007011932476361387,0.9445807770961144,0.11089054675607822,0.6818683425450534,0.5028590600193353,5.0
81,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.655379696998743,0.3793783716699785,0.09021708851831273,0.005396725832486873,0.9546012269938651,0.0814190561816859,0.5959322956769862,0.5012320057227034,9.0,17.118563469739044,0.4979410738947372,0.09126581662462178,0.006494441694879937,0.9480572597137014,0.10463319859967267,0.6536307581042872,0.48503454105648336,8.0
82,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,7.232994863448658,0.29927731813236,0.08882423212050919,0.007898929531833642,0.9449897750511248,0.06567305240931659,0.6265297014322068,0.49344379797279203,6.0,15.600351205149224,0.46884213492527566,0.09033949462732067,0.007064752547218513,0.938445807770961,0.09511067598074642,0.6506440930170695,0.4913608101623047,7.0
83,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,7.715964770478782,0.31378583978950947,0.08970326498003545,0.006145546262967207,0.9576687116564419,0.06683518318043002,0.5884205615148578,0.49501178540098817,9.0,17.238384493509486,0.4989862829582019,0.09111501873744719,0.007028137992435759,0.9482617586912065,0.10618180589442433,0.6029891589538644,0.3958831565841531,8.0
84,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,11.053980058918114,0.38610932587273594,0.08994762969427289,0.0046260104160295275,0.9609406952965236,0.07741452813546502,0.5978156845508079,0.5347191392861871,10.0,16.612689398116373,0.48960372417863307,0.09119926550501062,0.006529521468843851,0.9486707566462168,0.10455174799847172,0.6708880555217843,0.4749257764829683,5.0
85,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.968651477432338,0.386787508813176,0.09050189837133149,0.006285447284888,0.9521472392638036,0.08743805340583918,0.6509467341257594,0.5451397114746023,4.0,20.218961263383353,0.5428684817751793,0.09100862251279491,0.005849298492226486,0.9546012269938652,0.110478820290841,0.6271014723165215,0.4705696382912139,7.0
86,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.312242499273639,0.44651873217645366,0.09019063339347956,0.006774947604159241,0.9498977505112475,0.09030068918812705,0.6503370356861926,0.4865923789688437,8.0,18.351950970859424,0.5158617265115701,0.0910829706773742,0.007060406680329386,0.9464212678936605,0.10984724186858266,0.6637904071341212,0.42897269525391485,6.0
87,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,12.385788488927346,0.40888479501170044,0.08941330210736434,0.007137046882032,0.9470347648261758,0.08153373246897551,0.6484562445901277,0.37508968990074504,8.0,9.436402447503632,0.34877312508465314,0.08881656670397339,0.005246446491789487,0.9603271983640081,0.06775721598865171,0.6105525888933571,0.44685118318190525,8.0
88,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.853963354733494,0.3795922724542694,0.0893328968934838,0.006055203061422499,0.9498977505112476,0.0763908092288437,0.6168376523986322,0.38077811308984105,6.0,10.650465324340164,0.3780761294186977,0.08992841584595233,0.004539181888711868,0.9588957055214724,0.0797636304388223,0.5914173579353278,0.4441401130764713,7.0
89,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,13.784453332079098,0.43340107533904837,0.08934999028083605,0.005282924590154782,0.9525562372188138,0.08352202355582652,0.6544155467646756,0.48951015578980267,5.0,22.8631840094007,0.5839929567445781,0.09175475044460328,0.006476797184010427,0.9441717791411043,0.12464687091974473,0.6356855691367377,0.5899285720099482,8.0
90,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,17.668442582901832,0.5074332634201361,0.09145614040044735,0.007271320125684762,0.9449897750511248,0.10940523912723628,0.6162562697366165,0.46785751818090954,7.0,12.231491842522496,0.4048038256899654,0.08912919954566915,0.005813642186884559,0.9539877300613497,0.08046189179667786,0.683897986306594,0.4350702072123927,6.0
91,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,9.780933272232339,0.36264857826419955,0.09050994712020334,0.0063122206602323145,0.956237218813906,0.08318555395498432,0.6294176509646588,0.43101964919099567,11.0,12.791976088564752,0.4205452646864122,0.09032671212080012,0.006063447159604667,0.9466257668711658,0.08811740423500455,0.6761217983688034,0.4681470085029151,8.0
92,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,6.132013485549295,0.2697841120896303,0.08825651873504861,0.004983300462960046,0.9631901840490797,0.049205424054052024,0.5705631774354946,0.46469079331187707,13.0,11.934625244412482,0.39929874209468896,0.08912486760488433,0.007272598246184913,0.9468302658486708,0.07771302631120669,0.6096483024561469,0.5067189520437204,7.0
93,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,8.889711584074297,0.34014903742635344,0.08962413662467508,0.007371363272194133,0.9484662576687116,0.07269588382022704,0.6119229166601722,0.4350619051956536,10.0,15.208906474595633,0.4596796964857366,0.08981349152820116,0.007419619238440373,0.9441717791411043,0.09344688863496164,0.6162570490699436,0.5178411870312866,7.0
94,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,12.118520623845372,0.41076274428562026,0.09091146644616246,0.006555383020377298,0.948875255623722,0.09249537881992106,0.6653781688991969,0.48087777124572123,7.0,18.814936277551638,0.5263107661513154,0.09169441302735121,0.006511039802800348,0.9464212678936605,0.11339904829940328,0.6726670137297749,0.5067176368664655,5.0
95,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.80495083975293,0.38064305158172196,0.089812890296007,0.005762399873466426,0.9552147239263802,0.07842188095194325,0.6244018616714517,0.47708800136550533,7.0,18.448936098781836,0.5176223842695395,0.09115376470268698,0.006168293007599451,0.9521472392638035,0.1077333957385329,0.6365350424632752,0.4942674146704705,12.0
96,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.379657763816924,0.4511045620404428,0.0908811345633141,0.007464399953042305,0.9488752556237219,0.09599778481106161,0.6355143755825517,0.3903500758593271,8.0,18.579158783972943,0.5215202608082138,0.09149090307691651,0.005262496069744495,0.9535787321063395,0.11487466745693832,0.6013832127444898,0.5342629842081092,9.0
97,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.98515601020914,0.38473910684743073,0.08994326480993356,0.006363927230701261,0.9541922290388549,0.08284223171617697,0.6404015748767874,0.47980508154173246,9.0,18.66253479610711,0.5180564131569901,0.09064487698091528,0.005582569950909307,0.9523517382413088,0.10716415920144384,0.6722607212885809,0.46863962847679375,2.0
98,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,14.008587532871102,0.4425308890687418,0.09043310452027212,0.0062832775014859486,0.9537832310838446,0.09686600530490468,0.6568707065228122,0.3853750071639807,5.0,20.830016158031928,0.5487352698159075,0.09055358744538973,0.006467187357964035,0.9482617586912065,0.1118380762057403,0.6414726386459967,0.5388507967916379,6.0
99,3,295,235,0.11274706999547256,0.2,0.170135291759827,0.017289800281908848,0.08760922988295762,10.405115097513185,0.37278902030034944,0.08984282839167872,0.006520975872601652,0.9468302658486709,0.07991440855099015,0.6213866210289071,0.4850890366115766,7.0,16.574345989481245,0.4827128917179572,0.0900020824656679,0.007306490857752649,0.9447852760736196,0.09625779039730722,0.6800847083371001,0.49600967456986567,11.0
